"","N2_CTR_1","N2_CTR_3","N2_CTR_4","N2_HS_1","N2_HS_3","N2_HS_4"
"WBGene00219376",123.487950636408,139.796760485663,104.248495269439,31.5292908503247,171.777037533529,135.400620585715
"WBGene00016189",6.82253870919383,12.4571370729799,4.19792598400426,2.74167746524563,3.73428342464193,5.4160248234286
"WBGene00015529",42.2997399970018,54.6729904869672,44.0782228320447,41.1251619786844,24.2728422601725,68.2419127752003
"WBGene00002092",2.04676161275815,6.22856853648993,0,8.22503239573689,5.60142513696289,2.16640992937144
"WBGene00006717",3.41126935459692,0.692063170721103,15.3923952746823,0,3.73428342464193,3.24961489405716
"WBGene00006716",5.45803096735506,6.22856853648993,4.89758031467163,0,5.60142513696289,3.24961489405716
"WBGene00015527",81.1882106394066,12.4571370729799,41.9792598400426,82.2503239573689,141.902770136393,105.070881574515
"WBGene00198057",0,0,0,2.74167746524563,0,0
"WBGene00015528",0,4.15237902432662,0,0,1.86714171232096,0
"WBGene00197244",0,0,0,0,3.73428342464193,0
"WBGene00015740",143.27331289307,94.1205912180701,117.541927552119,91.8461950857286,54.147109657308,55.2434531989717
"WBGene00017013",53.2158019317119,40.139663901824,38.4809881867057,67.1710978985179,9.33570856160482,5.4160248234286
"WBGene00000884",105.067096121585,147.409455363595,123.838816528126,180.950712706212,160.574187259603,139.733440444458
"WBGene00003752",105.749349992504,71.9745697549947,46.1771858240468,43.8668394439301,56.0142513696289,51.9938383049146
"WBGene00022971",4.0935232255163,0,2.09896299200213,10.9667098609825,5.60142513696289,0
"WBGene00017012",1276.49699249017,1254.01846534664,914.44821018226,2208.42119825535,1656.1546988287,1801.36985627235
"WBGene00022972",0,0,0,6.85419366311407,26.1399839724935,8.66563971748576
"WBGene00017039",45.0287554806793,20.7618951216331,49.6754574773837,54.8335493049126,35.4756925340983,59.5762730577146
"WBGene00202075",0,0,0,0,1.86714171232096,0
"WBGene00006333",2.04676161275815,0,0,10.9667098609825,20.5385588355306,4.33281985874288
"WBGene00197170",0,0,0,0,3.73428342464193,0
"WBGene00006338",2.04676161275815,0,0,19.1917422567194,20.5385588355306,4.33281985874288
"WBGene00022965",0,0,0,9.5958711283597,31.7414091094564,12.9984595762286
"WBGene00016748",8.86930032195198,10.3809475608165,7.69619763734113,9.5958711283597,11.2028502739258,3.24961489405716
"WBGene00022964",2.04676161275815,0,0,24.6750971872107,18.6714171232096,12.9984595762286
"WBGene00022962",4.0935232255163,0,0,27.4167746524563,42.9442593833822,40.0785836933716
"WBGene00016747",16.3740929020652,13.8412634144221,9.09550629867589,2.74167746524563,3.73428342464193,10.8320496468572
"WBGene00006672",528.746749962522,395.16807048175,487.659068475161,518.177040931424,703.912425545004,553.517736954403
"WBGene00016034",54.5803096735506,105.885665120329,81.1599023574156,167.242325379983,61.6156765065918,90.9892170336005
"WBGene00198289",2.72901548367753,0.692063170721103,0,0,0,1.08320496468572
"WBGene00197766",0,0,0,0,16.8042754108887,5.4160248234286
"WBGene00195542",0.682253870919383,0,0,0,0,2.16640992937144
"WBGene00016033",367.734836425547,442.920429261506,330.936498405669,383.834845134388,377.162625888835,462.528519920802
"WBGene00016032",2.04676161275815,9.68888439009545,3.49827165333688,0,1.86714171232096,4.33281985874288
"WBGene00020790",6.82253870919383,0,3.49827165333688,9.5958711283597,5.60142513696289,0
"WBGene00020791",0,0,0,0,0,1.08320496468572
"WBGene00020792",0,0,0,0,1.86714171232096,1.08320496468572
"WBGene00199988",0,0,0,0,0,1.08320496468572
"WBGene00023149",0,0,0.699654330667376,0,0,0
"WBGene00023148",0,0,0.699654330667376,19.1917422567194,0,8.66563971748576
"WBGene00020789",0.682253870919383,0,0.699654330667376,1.37083873262281,0,0
"WBGene00004911",106.431603863424,43.5999797554295,95.8526433014305,49.3501943744213,50.412826232666,36.8289687993145
"WBGene00020788",3061.27311881527,2736.41777703124,2777.62769274948,1296.81344106118,1333.13918259717,1686.55013001567
"WBGene00020787",2.04676161275815,0,0,0,0,0
"WBGene00018567",0,0,2.7986173226695,0,3.73428342464193,2.16640992937144
"WBGene00195313",0,0,0,0,3.73428342464193,0
"WBGene00018566",123.487950636408,36.6793480482185,40.5799511787078,161.758970449492,130.699919862468,123.485365974172
"WBGene00023054",2.04676161275815,9.68888439009545,11.194469290678,42.4960007113073,113.895644451579,59.5762730577146
"WBGene00196378",0,0,0,0,7.46856684928386,1.08320496468572
"WBGene00018568",219.685746436041,181.320550728929,216.892842506887,1.37083873262281,218.455580341553,64.9922978811432
"WBGene00219699",208.769684501331,57.4412431698516,110.545384245445,167.242325379983,110.161361026937,211.224968113715
"WBGene00206376",35.4772012878079,9.68888439009545,20.2899755893539,50.7210331070441,13.0699919862468,29.2465340465144
"WBGene00219954",0.682253870919383,0,4.89758031467163,0,7.46856684928386,3.24961489405716
"WBGene00018565",0,0,0,0,1.86714171232096,2.16640992937144
"WBGene00023053",0,0,0,300.213682444396,449.981152669353,267.551626277373
"WBGene00023052",0,6.22856853648993,0,12.3375485936053,9.33570856160482,14.0816645409144
"WBGene00044785",19.1031083857427,18.6857056094698,16.0920496053496,65.8002591658951,18.6714171232096,23.8305092230858
"WBGene00195669",0,0,0,5.48335493049126,0,2.16640992937144
"WBGene00196472",2.72901548367753,0,0,0,3.73428342464193,2.16640992937144
"WBGene00200451",0,0,0,8.22503239573689,0,1.08320496468572
"WBGene00019173",277.677325464189,193.085624631188,211.295607861548,503.097814872573,339.819791642416,425.699551121488
"WBGene00198024",0.682253870919383,0,0,0,0,2.16640992937144
"WBGene00023082",0,6.22856853648993,0,0,1.86714171232096,8.66563971748576
"WBGene00200554",0,0,0,6.85419366311407,3.73428342464193,0
"WBGene00023078",0,0,0,1.37083873262281,0,1.08320496468572
"WBGene00199543",0,0,0,0,3.73428342464193,0
"WBGene00023081",0,0,0,16.4500647914738,24.2728422601725,14.0816645409144
"WBGene00202176",0,0,0,21.933419721965,24.2728422601725,9.74884468217148
"WBGene00023079",0,0,0,8.22503239573689,11.2028502739258,7.58243475280004
"WBGene00196627",0,0,0,32.9001295829476,7.46856684928386,8.66563971748576
"WBGene00023080",2.04676161275815,0,0,0,0,4.33281985874288
"WBGene00195815",0,0,0,8.22503239573689,0,0
"WBGene00199721",0,0,0,1.37083873262281,3.73428342464193,2.16640992937144
"WBGene00200087",0,0,0,4.11251619786844,1.86714171232096,1.08320496468572
"WBGene00000100",3016.92661720551,2004.21494240832,2135.34501719683,5712.28499883927,3932.20044614795,4019.77362394871
"WBGene00198068",0,0,0,0,0,1.08320496468572
"WBGene00198694",7.50479258011321,4.84444219504772,4.19792598400426,0,3.73428342464193,0
"WBGene00016087",161.011913536974,227.688783167243,319.042374784323,108.296259877202,97.0913690406902,106.154086539201
"WBGene00016086",50.4867864480343,81.6634541450902,71.3647417280723,27.4167746524563,28.0071256848145,12.9984595762286
"WBGene00219374",62.0851022536639,44.9841060968717,72.7640503894071,47.9793556417985,69.0842433558757,16.2480744702858
"WBGene00199007",0.682253870919383,0,0,0,0,0
"WBGene00196788",0,1.38412634144221,0,0,0,0
"WBGene00015263",51.8512941898731,17.9936424387487,58.0713094453922,57.5752267701582,41.0771176710612,50.9106333402288
"WBGene00198682",0,0,0,0,0,2.16640992937144
"WBGene00202135",0,0,0,5.48335493049126,0,1.08320496468572
"WBGene00015262",61.4028483827445,101.733286096002,44.7778771627121,39.7543232460616,28.0071256848145,19.497689364343
"WBGene00006479",810.517598652227,622.856853648993,763.322874758107,1073.36672764366,821.542353421225,981.383698005262
"WBGene00015264",22.5143777403396,12.4571370729799,11.194469290678,37.012645780816,20.5385588355306,44.4114035521145
"WBGene00006637",70.9544025756158,32.5269690238919,56.6720007840574,106.92542114458,89.6228021914063,87.7396021395433
"WBGene00077673",0,0,2.7986173226695,0,0,1.08320496468572
"WBGene00044687",0,0,0,16.4500647914738,0,0
"WBGene00015261",0,0.692063170721103,0,0,0,0
"WBGene00015265",3.41126935459692,0,0,0,0,2.16640992937144
"WBGene00044581",0,0,0,0,0,1.08320496468572
"WBGene00022316",0,0,0,1.37083873262281,0,2.16640992937144
"WBGene00022315",3.41126935459692,0.692063170721103,3.49827165333688,3913.74458163814,1956.76451451237,2476.20654927156
"WBGene00044743",94.1510341868749,114.882486339703,77.6616307040787,386.576522599634,328.61694136849,335.793539052573
